index,date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
290,2010-05-01T00:00:00,TPCP,GHCND:ARM00087497,1389,0,0,Argentina,TPCP
291,2010-05-01T00:00:00,TPCP,GHCND:ARM00087506,162,0,0,Argentina,TPCP
292,2010-05-01T00:00:00,TPCP,GHCND:ARM00087509,401,0,0,Argentina,TPCP
293,2010-05-01T00:00:00,TPCP,GHCND:ARM00087548,874,0,0,Argentina,TPCP
294,2010-05-01T00:00:00,TPCP,GHCND:ARM00087576,1700,0,0,Argentina,TPCP
295,2010-05-01T00:00:00,TPCP,GHCND:ARM00087582,1214,0,0,Argentina,TPCP
296,2010-05-01T00:00:00,TPCP,GHCND:ARM00087593,1181,0,0,Argentina,TPCP
297,2010-05-01T00:00:00,TPCP,GHCND:ARM00087640,871,0,0,Argentina,TPCP
298,2010-05-01T00:00:00,TPCP,GHCND:ARM00087641,626,0,0,Argentina,TPCP
299,2010-05-01T00:00:00,TPCP,GHCND:ARM00087645,500,0,0,Argentina,TPCP
300,2010-05-01T00:00:00,TPCP,GHCND:ARM00087648,684,0,0,Argentina,TPCP
301,2010-05-01T00:00:00,TPCP,GHCND:ARM00087688,454,0,0,Argentina,TPCP
302,2010-05-01T00:00:00,TPCP,GHCND:ARM00087765,244,0,0,Argentina,TPCP
303,2010-05-01T00:00:00,TPCP,GHCND:ARM00087784,170,0,0,Argentina,TPCP
304,2010-05-01T00:00:00,TPCP,GHCND:ARM00087791,148,0,0,Argentina,TPCP
305,2010-05-01T00:00:00,TPCP,GHCND:ARM00087852,30,0,0,Argentina,TPCP
306,2010-05-01T00:00:00,TPCP,GHCND:ARM00087896,91,0,0,Argentina,TPCP
307,2010-05-01T00:00:00,TPCP,GHCND:ARM00087904,139,0,0,Argentina,TPCP
308,2010-05-01T00:00:00,TPCP,GHCND:ARM00087909,134,0,0,Argentina,TPCP
309,2010-05-01T00:00:00,TPCP,GHCND:ARM00087938,535,0,0,Argentina,TPCP
310,2010-05-01T00:00:00,TPCP,GHCND:BR002554002,1293,0,0,Argentina,TPCP
311,2010-05-01T00:00:00,TPCP,GHCND:PAM00086170,1603,0,0,Argentina,TPCP
312,2010-06-01T00:00:00,TPCP,GHCND:AR000000011,132,0,0,Argentina,TPCP
313,2010-06-01T00:00:00,TPCP,GHCND:AR000087078,0,0,0,Argentina,TPCP
314,2010-06-01T00:00:00,TPCP,GHCND:AR000087155,76,0,0,Argentina,TPCP
315,2010-06-01T00:00:00,TPCP,GHCND:AR000087257,10,0,0,Argentina,TPCP
316,2010-06-01T00:00:00,TPCP,GHCND:AR000087270,60,0,0,Argentina,TPCP
317,2010-06-01T00:00:00,TPCP,GHCND:AR000087344,56,0,0,Argentina,TPCP
318,2010-06-01T00:00:00,TPCP,GHCND:AR000087374,40,0,0,Argentina,TPCP
319,2010-06-01T00:00:00,TPCP,GHCND:AR000087418,0,0,0,Argentina,TPCP
320,2010-06-01T00:00:00,TPCP,GHCND:AR000087534,107,0,0,Argentina,TPCP
321,2010-06-01T00:00:00,TPCP,GHCND:AR000087623,90,0,0,Argentina,TPCP
322,2010-06-01T00:00:00,TPCP,GHCND:AR000087692,690,0,0,Argentina,TPCP
323,2010-06-01T00:00:00,TPCP,GHCND:AR000087715,157,0,0,Argentina,TPCP
324,2010-06-01T00:00:00,TPCP,GHCND:AR000087803,805,0,0,Argentina,TPCP
325,2010-06-01T00:00:00,TPCP,GHCND:AR000087828,124,0,0,Argentina,TPCP
326,2010-06-01T00:00:00,TPCP,GHCND:AR000087860,219,0,0,Argentina,TPCP
327,2010-06-01T00:00:00,TPCP,GHCND:AR000087925,110,0,0,Argentina,TPCP
328,2010-06-01T00:00:00,TPCP,GHCND:AR000870470,0,0,0,Argentina,TPCP
329,2010-06-01T00:00:00,TPCP,GHCND:AR000877500,277,0,0,Argentina,TPCP
330,2010-06-01T00:00:00,TPCP,GHCND:ARM00087016,20,0,0,Argentina,TPCP
331,2010-06-01T00:00:00,TPCP,GHCND:ARM00087022,16,0,0,Argentina,TPCP
332,2010-06-01T00:00:00,TPCP,GHCND:ARM00087046,28,0,0,Argentina,TPCP
333,2010-06-01T00:00:00,TPCP,GHCND:ARM00087121,33,0,0,Argentina,TPCP
334,2010-06-01T00:00:00,TPCP,GHCND:ARM00087148,112,0,0,Argentina,TPCP
335,2010-06-01T00:00:00,TPCP,GHCND:ARM00087162,439,0,0,Argentina,TPCP
336,2010-06-01T00:00:00,TPCP,GHCND:ARM00087166,30,0,0,Argentina,TPCP
337,2010-06-01T00:00:00,TPCP,GHCND:ARM00087178,1295,0,0,Argentina,TPCP
338,2010-06-01T00:00:00,TPCP,GHCND:ARM00087222,0,0,0,Argentina,TPCP
339,2010-06-01T00:00:00,TPCP,GHCND:ARM00087289,41,0,0,Argentina,TPCP
340,2010-06-01T00:00:00,TPCP,GHCND:ARM00087320,10,0,0,Argentina,TPCP
341,2010-06-01T00:00:00,TPCP,GHCND:ARM00087349,23,0,0,Argentina,TPCP
342,2010-06-01T00:00:00,TPCP,GHCND:ARM00087395,200,0,0,Argentina,TPCP
343,2010-06-01T00:00:00,TPCP,GHCND:ARM00087416,0,0,0,Argentina,TPCP
344,2010-06-01T00:00:00,TPCP,GHCND:ARM00087436,0,0,0,Argentina,TPCP
345,2010-06-01T00:00:00,TPCP,GHCND:ARM00087453,46,0,0,Argentina,TPCP
346,2010-06-01T00:00:00,TPCP,GHCND:ARM00087467,23,0,0,Argentina,TPCP
347,2010-06-01T00:00:00,TPCP,GHCND:ARM00087480,48,0,0,Argentina,TPCP
348,2010-06-01T00:00:00,TPCP,GHCND:ARM00087497,672,0,0,Argentina,TPCP
349,2010-06-01T00:00:00,TPCP,GHCND:ARM00087506,503,0,0,Argentina,TPCP
350,2010-06-01T00:00:00,TPCP,GHCND:ARM00087509,28,0,0,Argentina,TPCP
351,2010-06-01T00:00:00,TPCP,GHCND:ARM00087548,411,0,0,Argentina,TPCP
352,2010-06-01T00:00:00,TPCP,GHCND:ARM00087576,378,0,0,Argentina,TPCP
353,2010-06-01T00:00:00,TPCP,GHCND:ARM00087582,280,0,0,Argentina,TPCP
354,2010-06-01T00:00:00,TPCP,GHCND:ARM00087593,327,0,0,Argentina,TPCP
355,2010-06-01T00:00:00,TPCP,GHCND:ARM00087640,493,0,0,Argentina,TPCP
356,2010-06-01T00:00:00,TPCP,GHCND:ARM00087641,373,0,0,Argentina,TPCP
357,2010-06-01T00:00:00,TPCP,GHCND:ARM00087645,467,0,0,Argentina,TPCP
358,2010-06-01T00:00:00,TPCP,GHCND:ARM00087648,1073,0,0,Argentina,TPCP
359,2010-06-01T00:00:00,TPCP,GHCND:ARM00087688,439,0,0,Argentina,TPCP
360,2010-06-01T00:00:00,TPCP,GHCND:ARM00087765,1546,0,0,Argentina,TPCP
361,2010-06-01T00:00:00,TPCP,GHCND:ARM00087784,102,0,0,Argentina,TPCP
362,2010-06-01T00:00:00,TPCP,GHCND:ARM00087791,217,0,0,Argentina,TPCP
363,2010-06-01T00:00:00,TPCP,GHCND:ARM00087852,470,0,0,Argentina,TPCP
364,2010-06-01T00:00:00,TPCP,GHCND:ARM00087896,5,0,0,Argentina,TPCP
365,2010-06-01T00:00:00,TPCP,GHCND:ARM00087904,223,0,0,Argentina,TPCP
366,2010-06-01T00:00:00,TPCP,GHCND:ARM00087909,270,0,0,Argentina,TPCP
367,2010-06-01T00:00:00,TPCP,GHCND:ARM00087938,588,0,0,Argentina,TPCP
368,2010-06-01T00:00:00,TPCP,GHCND:BR002554002,551,0,0,Argentina,TPCP
369,2010-06-01T00:00:00,TPCP,GHCND:PAM00086170,145,0,0,Argentina,TPCP
370,2010-07-01T00:00:00,TPCP,GHCND:AR000000011,650,0,0,Argentina,TPCP
371,2010-07-01T00:00:00,TPCP,GHCND:AR000087078,71,0,0,Argentina,TPCP
372,2010-07-01T00:00:00,TPCP,GHCND:AR000087155,370,0,0,Argentina,TPCP
373,2010-07-01T00:00:00,TPCP,GHCND:AR000087217,249,0,0,Argentina,TPCP
374,2010-07-01T00:00:00,TPCP,GHCND:AR000087257,0,0,0,Argentina,TPCP
375,2010-07-01T00:00:00,TPCP,GHCND:AR000087270,168,0,0,Argentina,TPCP
376,2010-07-01T00:00:00,TPCP,GHCND:AR000087344,0,0,0,Argentina,TPCP
377,2010-07-01T00:00:00,TPCP,GHCND:AR000087374,133,0,0,Argentina,TPCP
378,2010-07-01T00:00:00,TPCP,GHCND:AR000087418,460,0,0,Argentina,TPCP
379,2010-07-01T00:00:00,TPCP,GHCND:AR000087534,51,0,0,Argentina,TPCP
380,2010-07-01T00:00:00,TPCP,GHCND:AR000087623,16,0,0,Argentina,TPCP
381,2010-07-01T00:00:00,TPCP,GHCND:AR000087692,972,0,0,Argentina,TPCP
382,2010-07-01T00:00:00,TPCP,GHCND:AR000087715,0,0,0,Argentina,TPCP
383,2010-07-01T00:00:00,TPCP,GHCND:AR000087803,665,0,0,Argentina,TPCP
384,2010-07-01T00:00:00,TPCP,GHCND:AR000087828,122,0,0,Argentina,TPCP
385,2010-07-01T00:00:00,TPCP,GHCND:AR000087860,283,0,0,Argentina,TPCP
386,2010-07-01T00:00:00,TPCP,GHCND:AR000087925,51,0,0,Argentina,TPCP
387,2010-07-01T00:00:00,TPCP,GHCND:AR000870470,111,0,0,Argentina,TPCP
388,2010-07-01T00:00:00,TPCP,GHCND:AR000877500,20,0,0,Argentina,TPCP
389,2010-07-01T00:00:00,TPCP,GHCND:ARM00087016,23,0,0,Argentina,TPCP
390,2010-07-01T00:00:00,TPCP,GHCND:ARM00087022,8,0,0,Argentina,TPCP
391,2010-07-01T00:00:00,TPCP,GHCND:ARM00087046,112,0,0,Argentina,TPCP
392,2010-07-01T00:00:00,TPCP,GHCND:ARM00087121,597,0,0,Argentina,TPCP
393,2010-07-01T00:00:00,TPCP,GHCND:ARM00087148,80,0,0,Argentina,TPCP
394,2010-07-01T00:00:00,TPCP,GHCND:ARM00087162,1619,0,0,Argentina,TPCP
395,2010-07-01T00:00:00,TPCP,GHCND:ARM00087166,1102,0,0,Argentina,TPCP
396,2010-07-01T00:00:00,TPCP,GHCND:ARM00087178,1754,0,0,Argentina,TPCP
397,2010-07-01T00:00:00,TPCP,GHCND:ARM00087289,1696,0,0,Argentina,TPCP
398,2010-07-01T00:00:00,TPCP,GHCND:ARM00087311,20,0,0,Argentina,TPCP
399,2010-07-01T00:00:00,TPCP,GHCND:ARM00087320,51,0,0,Argentina,TPCP
400,2010-07-01T00:00:00,TPCP,GHCND:ARM00087349,5,0,0,Argentina,TPCP
401,2010-07-01T00:00:00,TPCP,GHCND:ARM00087395,865,0,0,Argentina,TPCP
402,2010-07-01T00:00:00,TPCP,GHCND:ARM00087416,5,0,0,Argentina,TPCP
403,2010-07-01T00:00:00,TPCP,GHCND:ARM00087436,0,0,0,Argentina,TPCP
404,2010-07-01T00:00:00,TPCP,GHCND:ARM00087448,10,0,0,Argentina,TPCP
405,2010-07-01T00:00:00,TPCP,GHCND:ARM00087453,0,0,0,Argentina,TPCP
406,2010-07-01T00:00:00,TPCP,GHCND:ARM00087467,5,0,0,Argentina,TPCP
407,2010-07-01T00:00:00,TPCP,GHCND:ARM00087480,209,0,0,Argentina,TPCP
408,2010-07-01T00:00:00,TPCP,GHCND:ARM00087497,730,0,0,Argentina,TPCP
409,2010-07-01T00:00:00,TPCP,GHCND:ARM00087506,30,0,0,Argentina,TPCP
410,2010-07-01T00:00:00,TPCP,GHCND:ARM00087509,0,0,0,Argentina,TPCP
411,2010-07-01T00:00:00,TPCP,GHCND:ARM00087548,401,0,0,Argentina,TPCP
412,2010-07-01T00:00:00,TPCP,GHCND:ARM00087576,522,0,0,Argentina,TPCP
413,2010-07-01T00:00:00,TPCP,GHCND:ARM00087582,656,0,0,Argentina,TPCP
414,2010-07-01T00:00:00,TPCP,GHCND:ARM00087593,643,0,0,Argentina,TPCP
415,2010-07-01T00:00:00,TPCP,GHCND:ARM00087640,326,0,0,Argentina,TPCP
416,2010-07-01T00:00:00,TPCP,GHCND:ARM00087641,483,0,0,Argentina,TPCP
417,2010-07-01T00:00:00,TPCP,GHCND:ARM00087645,674,0,0,Argentina,TPCP
418,2010-07-01T00:00:00,TPCP,GHCND:ARM00087648,841,0,0,Argentina,TPCP
419,2010-07-01T00:00:00,TPCP,GHCND:ARM00087688,511,0,0,Argentina,TPCP
420,2010-07-01T00:00:00,TPCP,GHCND:ARM00087765,1293,0,0,Argentina,TPCP
421,2010-07-01T00:00:00,TPCP,GHCND:ARM00087784,150,0,0,Argentina,TPCP
422,2010-07-01T00:00:00,TPCP,GHCND:ARM00087791,179,0,0,Argentina,TPCP
423,2010-07-01T00:00:00,TPCP,GHCND:ARM00087852,241,0,0,Argentina,TPCP
424,2010-07-01T00:00:00,TPCP,GHCND:ARM00087896,348,0,0,Argentina,TPCP
425,2010-07-01T00:00:00,TPCP,GHCND:ARM00087904,8,0,0,Argentina,TPCP
426,2010-07-01T00:00:00,TPCP,GHCND:ARM00087909,179,0,0,Argentina,TPCP
427,2010-07-01T00:00:00,TPCP,GHCND:ARM00087938,277,0,0,Argentina,TPCP
428,2010-07-01T00:00:00,TPCP,GHCND:BR002554002,1171,0,0,Argentina,TPCP
429,2010-07-01T00:00:00,TPCP,GHCND:PAM00086170,898,0,0,Argentina,TPCP
430,2010-08-01T00:00:00,TPCP,GHCND:AR000000011,112,0,0,Argentina,TPCP
431,2010-08-01T00:00:00,TPCP,GHCND:AR000087155,109,0,0,Argentina,TPCP
432,2010-08-01T00:00:00,TPCP,GHCND:AR000087257,41,0,0,Argentina,TPCP
433,2010-08-01T00:00:00,TPCP,GHCND:AR000087270,254,0,0,Argentina,TPCP
434,2010-08-01T00:00:00,TPCP,GHCND:AR000087344,0,0,0,Argentina,TPCP
435,2010-08-01T00:00:00,TPCP,GHCND:AR000087374,40,0,0,Argentina,TPCP
436,2010-08-01T00:00:00,TPCP,GHCND:AR000087418,20,0,0,Argentina,TPCP
437,2010-08-01T00:00:00,TPCP,GHCND:AR000087623,0,0,0,Argentina,TPCP
438,2010-08-01T00:00:00,TPCP,GHCND:AR000087692,322,0,0,Argentina,TPCP
439,2010-08-01T00:00:00,TPCP,GHCND:AR000087715,23,0,0,Argentina,TPCP
440,2010-08-01T00:00:00,TPCP,GHCND:AR000087803,439,0,0,Argentina,TPCP
441,2010-08-01T00:00:00,TPCP,GHCND:AR000087828,8,0,0,Argentina,TPCP
442,2010-08-01T00:00:00,TPCP,GHCND:AR000087860,8,0,0,Argentina,TPCP
443,2010-08-01T00:00:00,TPCP,GHCND:AR000087925,132,0,0,Argentina,TPCP
444,2010-08-01T00:00:00,TPCP,GHCND:AR000870470,0,0,0,Argentina,TPCP
445,2010-08-01T00:00:00,TPCP,GHCND:AR000877500,0,0,0,Argentina,TPCP
446,2010-08-01T00:00:00,TPCP,GHCND:ARM00087148,0,0,0,Argentina,TPCP
447,2010-08-01T00:00:00,TPCP,GHCND:ARM00087162,10,0,0,Argentina,TPCP
448,2010-08-01T00:00:00,TPCP,GHCND:ARM00087166,61,0,0,Argentina,TPCP
449,2010-08-01T00:00:00,TPCP,GHCND:ARM00087178,150,0,0,Argentina,TPCP
450,2010-08-01T00:00:00,TPCP,GHCND:ARM00087289,66,0,0,Argentina,TPCP
451,2010-08-01T00:00:00,TPCP,GHCND:ARM00087311,30,0,0,Argentina,TPCP
452,2010-08-01T00:00:00,TPCP,GHCND:ARM00087320,0,0,0,Argentina,TPCP
453,2010-08-01T00:00:00,TPCP,GHCND:ARM00087328,30,0,0,Argentina,TPCP
454,2010-08-01T00:00:00,TPCP,GHCND:ARM00087349,0,0,0,Argentina,TPCP
455,2010-08-01T00:00:00,TPCP,GHCND:ARM00087395,490,0,0,Argentina,TPCP
456,2010-08-01T00:00:00,TPCP,GHCND:ARM00087416,20,0,0,Argentina,TPCP
457,2010-08-01T00:00:00,TPCP,GHCND:ARM00087436,89,0,0,Argentina,TPCP
458,2010-08-01T00:00:00,TPCP,GHCND:ARM00087448,0,0,0,Argentina,TPCP
459,2010-08-01T00:00:00,TPCP,GHCND:ARM00087453,0,0,0,Argentina,TPCP
460,2010-08-01T00:00:00,TPCP,GHCND:ARM00087467,10,0,0,Argentina,TPCP
461,2010-08-01T00:00:00,TPCP,GHCND:ARM00087480,3,0,0,Argentina,TPCP
462,2010-08-01T00:00:00,TPCP,GHCND:ARM00087497,160,0,0,Argentina,TPCP
463,2010-08-01T00:00:00,TPCP,GHCND:ARM00087506,140,0,0,Argentina,TPCP
464,2010-08-01T00:00:00,TPCP,GHCND:ARM00087509,96,0,0,Argentina,TPCP
465,2010-08-01T00:00:00,TPCP,GHCND:ARM00087548,10,0,0,Argentina,TPCP
466,2010-08-01T00:00:00,TPCP,GHCND:ARM00087576,89,0,0,Argentina,TPCP
467,2010-08-01T00:00:00,TPCP,GHCND:ARM00087582,114,0,0,Argentina,TPCP
468,2010-08-01T00:00:00,TPCP,GHCND:ARM00087593,25,0,0,Argentina,TPCP
469,2010-08-01T00:00:00,TPCP,GHCND:ARM00087640,300,0,0,Argentina,TPCP
470,2010-08-01T00:00:00,TPCP,GHCND:ARM00087641,269,0,0,Argentina,TPCP
471,2010-08-01T00:00:00,TPCP,GHCND:ARM00087645,305,0,0,Argentina,TPCP
472,2010-08-01T00:00:00,TPCP,GHCND:ARM00087648,82,0,0,Argentina,TPCP
473,2010-08-01T00:00:00,TPCP,GHCND:ARM00087765,1332,0,0,Argentina,TPCP
474,2010-08-01T00:00:00,TPCP,GHCND:ARM00087784,40,0,0,Argentina,TPCP
475,2010-08-01T00:00:00,TPCP,GHCND:ARM00087791,30,0,0,Argentina,TPCP
476,2010-08-01T00:00:00,TPCP,GHCND:ARM00087852,41,0,0,Argentina,TPCP
477,2010-08-01T00:00:00,TPCP,GHCND:ARM00087896,18,0,0,Argentina,TPCP
478,2010-08-01T00:00:00,TPCP,GHCND:ARM00087904,117,0,0,Argentina,TPCP
479,2010-08-01T00:00:00,TPCP,GHCND:ARM00087909,140,0,0,Argentina,TPCP
480,2010-08-01T00:00:00,TPCP,GHCND:ARM00087938,359,0,0,Argentina,TPCP
481,2010-08-01T00:00:00,TPCP,GHCND:BR002554002,360,0,0,Argentina,TPCP
482,2010-09-01T00:00:00,TPCP,GHCND:AR000000011,950,0,0,Argentina,TPCP
483,2010-09-01T00:00:00,TPCP,GHCND:AR000087007,0,0,0,Argentina,TPCP
484,2010-09-01T00:00:00,TPCP,GHCND:AR000087078,959,0,0,Argentina,TPCP
485,2010-09-01T00:00:00,TPCP,GHCND:AR000087129,30,0,0,Argentina,TPCP
486,2010-09-01T00:00:00,TPCP,GHCND:AR000087155,1509,0,0,Argentina,TPCP
487,2010-09-01T00:00:00,TPCP,GHCND:AR000087217,10,0,0,Argentina,TPCP
488,2010-09-01T00:00:00,TPCP,GHCND:AR000087257,276,0,0,Argentina,TPCP
489,2010-09-01T00:00:00,TPCP,GHCND:AR000087270,1402,0,0,Argentina,TPCP
490,2010-09-01T00:00:00,TPCP,GHCND:AR000087344,645,0,0,Argentina,TPCP
491,2010-09-01T00:00:00,TPCP,GHCND:AR000087374,798,0,0,Argentina,TPCP
492,2010-09-01T00:00:00,TPCP,GHCND:AR000087418,96,0,0,Argentina,TPCP
493,2010-09-01T00:00:00,TPCP,GHCND:AR000087534,729,0,0,Argentina,TPCP
494,2010-09-01T00:00:00,TPCP,GHCND:AR000087623,1268,0,0,Argentina,TPCP
495,2010-09-01T00:00:00,TPCP,GHCND:AR000087692,687,0,0,Argentina,TPCP
496,2010-09-01T00:00:00,TPCP,GHCND:AR000087715,541,0,0,Argentina,TPCP
497,2010-09-01T00:00:00,TPCP,GHCND:AR000087803,20,0,0,Argentina,TPCP
498,2010-09-01T00:00:00,TPCP,GHCND:AR000087828,396,0,0,Argentina,TPCP
499,2010-09-01T00:00:00,TPCP,GHCND:AR000087860,66,0,0,Argentina,TPCP
500,2010-09-01T00:00:00,TPCP,GHCND:AR000087925,152,0,0,Argentina,TPCP
501,2010-09-01T00:00:00,TPCP,GHCND:AR000870470,44,0,0,Argentina,TPCP
502,2010-09-01T00:00:00,TPCP,GHCND:AR000877500,385,0,0,Argentina,TPCP
503,2010-09-01T00:00:00,TPCP,GHCND:ARM00087016,30,0,0,Argentina,TPCP
504,2010-09-01T00:00:00,TPCP,GHCND:ARM00087022,219,0,0,Argentina,TPCP
505,2010-09-01T00:00:00,TPCP,GHCND:ARM00087046,0,0,0,Argentina,TPCP
506,2010-09-01T00:00:00,TPCP,GHCND:ARM00087121,282,0,0,Argentina,TPCP
507,2010-09-01T00:00:00,TPCP,GHCND:ARM00087148,945,0,0,Argentina,TPCP
508,2010-09-01T00:00:00,TPCP,GHCND:ARM00087162,516,0,0,Argentina,TPCP
509,2010-09-01T00:00:00,TPCP,GHCND:ARM00087166,1485,0,0,Argentina,TPCP
510,2010-09-01T00:00:00,TPCP,GHCND:ARM00087178,1667,0,0,Argentina,TPCP
511,2010-09-01T00:00:00,TPCP,GHCND:ARM00087222,1460,0,0,Argentina,TPCP
512,2010-09-01T00:00:00,TPCP,GHCND:ARM00087289,1100,0,0,Argentina,TPCP
513,2010-09-01T00:00:00,TPCP,GHCND:ARM00087311,71,0,0,Argentina,TPCP
514,2010-09-01T00:00:00,TPCP,GHCND:ARM00087320,10,0,0,Argentina,TPCP
515,2010-09-01T00:00:00,TPCP,GHCND:ARM00087328,405,0,0,Argentina,TPCP
516,2010-09-01T00:00:00,TPCP,GHCND:ARM00087349,580,0,0,Argentina,TPCP
517,2010-09-01T00:00:00,TPCP,GHCND:ARM00087395,949,0,0,Argentina,TPCP
518,2010-09-01T00:00:00,TPCP,GHCND:ARM00087416,30,0,0,Argentina,TPCP
519,2010-09-01T00:00:00,TPCP,GHCND:ARM00087436,331,0,0,Argentina,TPCP
520,2010-09-01T00:00:00,TPCP,GHCND:ARM00087448,618,0,0,Argentina,TPCP
521,2010-09-01T00:00:00,TPCP,GHCND:ARM00087453,625,0,0,Argentina,TPCP
522,2010-09-01T00:00:00,TPCP,GHCND:ARM00087467,1047,0,0,Argentina,TPCP
523,2010-09-01T00:00:00,TPCP,GHCND:ARM00087480,848,0,0,Argentina,TPCP
524,2010-09-01T00:00:00,TPCP,GHCND:ARM00087497,1562,0,0,Argentina,TPCP
525,2010-09-01T00:00:00,TPCP,GHCND:ARM00087506,96,0,0,Argentina,TPCP
526,2010-09-01T00:00:00,TPCP,GHCND:ARM00087509,330,0,0,Argentina,TPCP
527,2010-09-01T00:00:00,TPCP,GHCND:ARM00087548,945,0,0,Argentina,TPCP
528,2010-09-01T00:00:00,TPCP,GHCND:ARM00087576,839,0,0,Argentina,TPCP
529,2010-09-01T00:00:00,TPCP,GHCND:ARM00087582,1164,0,0,Argentina,TPCP
530,2010-09-01T00:00:00,TPCP,GHCND:ARM00087593,1031,0,0,Argentina,TPCP
531,2010-09-01T00:00:00,TPCP,GHCND:ARM00087640,1021,0,0,Argentina,TPCP
532,2010-09-01T00:00:00,TPCP,GHCND:ARM00087641,828,0,0,Argentina,TPCP
533,2010-09-01T00:00:00,TPCP,GHCND:ARM00087645,1020,0,0,Argentina,TPCP
534,2010-09-01T00:00:00,TPCP,GHCND:ARM00087648,1046,0,0,Argentina,TPCP
535,2010-09-01T00:00:00,TPCP,GHCND:ARM00087688,261,0,0,Argentina,TPCP
536,2010-09-01T00:00:00,TPCP,GHCND:ARM00087765,30,0,0,Argentina,TPCP
537,2010-09-01T00:00:00,TPCP,GHCND:ARM00087784,111,0,0,Argentina,TPCP
538,2010-09-01T00:00:00,TPCP,GHCND:ARM00087791,0,0,0,Argentina,TPCP
539,2010-09-01T00:00:00,TPCP,GHCND:ARM00087852,60,0,0,Argentina,TPCP
540,2010-09-01T00:00:00,TPCP,GHCND:ARM00087896,18,0,0,Argentina,TPCP
541,2010-09-01T00:00:00,TPCP,GHCND:ARM00087904,91,0,0,Argentina,TPCP
542,2010-09-01T00:00:00,TPCP,GHCND:ARM00087909,20,0,0,Argentina,TPCP
543,2010-09-01T00:00:00,TPCP,GHCND:ARM00087938,331,0,0,Argentina,TPCP
544,2010-09-01T00:00:00,TPCP,GHCND:BR002554002,1063,0,0,Argentina,TPCP
545,2010-09-01T00:00:00,TPCP,GHCND:PAM00086170,138,0,0,Argentina,TPCP
546,2010-10-01T00:00:00,TPCP,GHCND:AR000000011,254,0,0,Argentina,TPCP
547,2010-10-01T00:00:00,TPCP,GHCND:AR000087007,0,0,0,Argentina,TPCP
548,2010-10-01T00:00:00,TPCP,GHCND:AR000087078,795,0,0,Argentina,TPCP
549,2010-10-01T00:00:00,TPCP,GHCND:AR000087129,461,0,0,Argentina,TPCP
550,2010-10-01T00:00:00,TPCP,GHCND:AR000087155,404,0,0,Argentina,TPCP
551,2010-10-01T00:00:00,TPCP,GHCND:AR000087217,61,0,0,Argentina,TPCP
552,2010-10-01T00:00:00,TPCP,GHCND:AR000087257,48,0,0,Argentina,TPCP
553,2010-10-01T00:00:00,TPCP,GHCND:AR000087270,343,0,0,Argentina,TPCP
554,2010-10-01T00:00:00,TPCP,GHCND:AR000087344,406,0,0,Argentina,TPCP
555,2010-10-01T00:00:00,TPCP,GHCND:AR000087374,554,0,0,Argentina,TPCP
556,2010-10-01T00:00:00,TPCP,GHCND:AR000087418,188,0,0,Argentina,TPCP
557,2010-10-01T00:00:00,TPCP,GHCND:AR000087534,1911,0,0,Argentina,TPCP
558,2010-10-01T00:00:00,TPCP,GHCND:AR000087623,521,0,0,Argentina,TPCP
559,2010-10-01T00:00:00,TPCP,GHCND:AR000087692,234,0,0,Argentina,TPCP
560,2010-10-01T00:00:00,TPCP,GHCND:AR000087715,338,0,0,Argentina,TPCP
561,2010-10-01T00:00:00,TPCP,GHCND:AR000087803,172,0,0,Argentina,TPCP
562,2010-10-01T00:00:00,TPCP,GHCND:AR000087828,71,0,0,Argentina,TPCP
563,2010-10-01T00:00:00,TPCP,GHCND:AR000087860,50,0,0,Argentina,TPCP
564,2010-10-01T00:00:00,TPCP,GHCND:AR000087925,99,0,0,Argentina,TPCP
565,2010-10-01T00:00:00,TPCP,GHCND:AR000870470,84,0,0,Argentina,TPCP
566,2010-10-01T00:00:00,TPCP,GHCND:AR000877500,709,0,0,Argentina,TPCP
567,2010-10-01T00:00:00,TPCP,GHCND:ARM00087016,33,0,0,Argentina,TPCP
568,2010-10-01T00:00:00,TPCP,GHCND:ARM00087022,459,0,0,Argentina,TPCP
569,2010-10-01T00:00:00,TPCP,GHCND:ARM00087046,51,0,0,Argentina,TPCP
570,2010-10-01T00:00:00,TPCP,GHCND:ARM00087121,394,0,0,Argentina,TPCP
571,2010-10-01T00:00:00,TPCP,GHCND:ARM00087148,610,0,0,Argentina,TPCP
572,2010-10-01T00:00:00,TPCP,GHCND:ARM00087162,1082,0,0,Argentina,TPCP
573,2010-10-01T00:00:00,TPCP,GHCND:ARM00087166,442,0,0,Argentina,TPCP
574,2010-10-01T00:00:00,TPCP,GHCND:ARM00087178,1589,0,0,Argentina,TPCP
575,2010-10-01T00:00:00,TPCP,GHCND:ARM00087222,170,0,0,Argentina,TPCP
576,2010-10-01T00:00:00,TPCP,GHCND:ARM00087289,420,0,0,Argentina,TPCP
577,2010-10-01T00:00:00,TPCP,GHCND:ARM00087311,40,0,0,Argentina,TPCP
578,2010-10-01T00:00:00,TPCP,GHCND:ARM00087320,320,0,0,Argentina,TPCP
579,2010-10-01T00:00:00,TPCP,GHCND:ARM00087328,1018,0,0,Argentina,TPCP
580,2010-10-01T00:00:00,TPCP,GHCND:ARM00087349,377,0,0,Argentina,TPCP
581,2010-10-01T00:00:00,TPCP,GHCND:ARM00087395,739,0,0,Argentina,TPCP
